,MAP_ID,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal,RED,BLUE,G,BRN,P,Y,Pnk,O,Location
11515,41450,Chicago/State,10/01/2007,11979.4,3039.0,2847.3,299071,True,False,False,False,False,False,False,False,"(41.896671, -87.628176)"
11516,40330,Grand/State,10/01/2007,7925.6,2452.5,2279.8,201217,True,False,False,False,False,False,False,False,"(41.891665, -87.628021)"
11517,41660,Lake/State,10/01/2007,13076.0,2444.0,1927.5,318235,True,False,False,False,False,False,False,False,"(41.884809, -87.627813)"
11518,40500,Washington/State,10/01/2007,0.0,0.0,1.0,4,,,,,,,,,
11519,41090,Monroe/State,10/01/2007,8857.1,1194.0,1255.5,213511,True,False,False,False,False,False,False,False,"(41.880745, -87.627696)"
11520,40560,Jackson/State,10/01/2007,11099.3,1417.0,2802.5,272161,True,False,False,False,False,False,False,False,"(41.878153, -87.627596)"
11521,41490,Harrison,10/01/2007,3445.0,800.8,1170.0,87118,True,False,False,False,False,False,False,False,"(41.874039, -87.627479)"
11522,41400,Roosevelt,10/01/2007,9161.1,7109.0,7840.8,270505,False,False,True,False,False,False,False,True,"(41.867405, -87.62659)"
11523,41000,Cermak-Chinatown,10/01/2007,3915.4,4269.0,3735.3,122071,True,False,False,False,False,False,False,False,"(41.853206, -87.630968)"
11524,40190,Sox-35th-Dan Ryan,10/01/2007,3880.4,2408.8,1928.8,106599,True,False,False,False,False,False,False,False,"(41.831191, -87.630636)"
11525,41230,47th-Dan Ryan,10/01/2007,3224.0,2064.8,1563.8,88667,True,False,False,False,False,False,False,False,"(41.810318, -87.63094)"
11526,41170,Garfield-Dan Ryan,10/01/2007,4244.2,3183.5,2128.5,118865,True,False,False,False,False,False,False,False,"(41.79542, -87.631157)"
11527,40910,63rd-Dan Ryan,10/01/2007,3784.7,2535.5,1956.3,105015,True,False,False,False,False,False,False,False,"(41.780536, -87.630952)"
11528,40990,69th,10/01/2007,6323.5,4272.0,3284.8,175667,True,False,False,False,False,False,False,False,"(41.768367, -87.625724)"
11529,40240,79th,10/01/2007,8463.6,5815.8,4255.5,234948,True,False,False,False,False,False,False,False,"(41.750419, -87.625112)"
11530,41430,87th,10/01/2007,5537.7,3656.8,2504.3,152011,True,False,False,False,False,False,False,False,"(41.735372, -87.624717)"
11531,40450,95th/Dan Ryan,10/01/2007,15057.1,8630.0,6205.8,405656,True,False,False,False,False,False,False,False,"(41.722377, -87.624342)"
11532,41050,Linden,10/01/2007,952.5,881.8,360.8,26878,False,False,False,False,True,False,False,False,"(42.073153, -87.69073)"
11533,41250,Central-Evanston,10/01/2007,832.0,734.3,249.3,23070,False,False,False,False,True,False,False,False,"(42.063987, -87.685617)"
11534,40400,Noyes,10/01/2007,709.8,607.8,292.8,19928,False,False,False,False,True,False,False,False,"(42.058282, -87.683337)"
11535,40520,Foster,10/01/2007,784.9,589.8,332.3,21741,False,False,False,False,True,False,False,False,"(42.05416, -87.68356)"
11536,40050,Davis,10/01/2007,3814.3,3444.8,2034.3,109646,False,False,False,False,True,False,False,False,"(42.04771, -87.683543)"
11537,40690,Dempster,10/01/2007,731.2,588.0,379.5,20688,False,False,False,False,True,False,False,False,"(42.041655, -87.681602)"
11538,40270,Main,10/01/2007,1129.0,809.8,490.5,31167,False,False,False,False,True,False,False,False,"(42.033456, -87.679538)"
11539,40840,South Boulevard,10/01/2007,768.0,436.0,253.5,20422,False,False,False,False,True,False,False,False,"(42.027612, -87.678329)"
11540,40140,Skokie,10/01/2007,2418.4,0.0,0.0,55624,False,False,False,False,False,True,False,False,"(42.038951, -87.751919)"
11541,40890,O'Hare Airport,10/01/2007,9463.0,7698.3,8289.8,281602,False,True,False,False,False,False,False,False,"(41.97766526, -87.90422307)"
11542,40820,Rosemont,10/01/2007,5057.8,3269.0,2363.3,138859,False,True,False,False,False,False,False,False,"(41.983507, -87.859388)"
11543,40230,Cumberland,10/01/2007,4890.8,2613.0,2001.3,130946,False,True,False,False,False,False,False,False,"(41.984246, -87.838028)"
11544,40750,Harlem-O'Hare,10/01/2007,2688.1,917.3,615.5,67958,False,True,False,False,False,False,False,False,"(41.98227, -87.8089)"
11545,41280,Jefferson Park,10/01/2007,6604.0,2166.5,1646.0,167141,False,True,False,False,False,False,False,False,"(41.970634, -87.760892)"
11546,41330,Montrose-O'Hare,10/01/2007,2017.6,827.5,588.0,52066,False,True,False,False,False,False,False,False,"(41.961539, -87.743574)"
11547,40550,Irving Park-O'Hare,10/01/2007,4089.0,1985.3,1462.5,107837,False,True,False,False,False,False,False,False,"(41.952925, -87.729229)"
11548,41240,Addison-O'Hare,10/01/2007,2604.8,1216.3,772.0,67863,False,True,False,False,False,False,False,False,"(41.94738, -87.71906)"
11549,40060,Belmont-O'Hare,10/01/2007,4570.7,2488.8,1907.0,122710,False,True,False,False,False,False,False,False,"(41.938132, -87.712359)"
11550,41020,Logan Square,10/01/2007,5453.3,2928.3,1952.0,144946,False,True,False,False,False,False,False,False,"(41.929728, -87.708541)"
11551,40570,California/Milwaukee,10/01/2007,3527.5,2014.8,1389.5,94750,False,True,False,False,False,False,False,False,"(41.921939, -87.69689)"
11552,40670,Western/Milwaukee,10/01/2007,4202.4,2071.3,1551.5,111146,False,True,False,False,False,False,False,False,"(41.916157, -87.687364)"
11553,40590,Damen/Milwaukee,10/01/2007,4722.3,3051.3,2389.3,130374,False,True,False,False,False,False,False,False,"(41.909744, -87.677437)"
11554,40320,Division/Milwaukee,10/01/2007,4674.0,2360.3,1777.5,124053,False,True,False,False,False,False,False,False,"(41.903355, -87.666496)"
11555,41410,Chicago/Milwaukee,10/01/2007,2974.8,1636.0,1145.0,79544,False,True,False,False,False,False,False,False,"(41.896075, -87.655214)"
11556,40490,Grand/Milwaukee,10/01/2007,1592.5,819.3,582.8,42235,False,True,False,False,False,False,False,False,"(41.891189, -87.647578)"
11557,40370,Washington/Dearborn,10/01/2007,7162.0,3370.8,2063.8,186464,False,True,False,False,False,False,False,False,"(41.883164, -87.62944)"
11558,40790,Monroe/Dearborn,10/01/2007,5917.1,1969.0,1486.0,149913,False,True,False,False,False,False,False,False,"(41.880703, -87.629378)"
11559,40070,Jackson/Dearborn,10/01/2007,7449.2,3202.5,3265.5,197203,False,True,False,False,False,False,False,False,"(41.878183, -87.629296)"
11560,41340,LaSalle,10/01/2007,3219.1,1173.8,950.8,82538,False,True,False,False,False,False,False,False,"(41.875568, -87.631722)"
11561,40430,Clinton-Forest Park,10/01/2007,2638.2,993.3,954.3,68469,False,True,False,False,False,False,False,False,"(41.875539, -87.640984)"
11562,40350,UIC-Halsted,10/01/2007,6304.6,2062.5,1963.3,161109,False,True,False,False,False,False,False,False,"(41.875474, -87.649707)"
11563,40470,Racine,10/01/2007,2502.3,1135.8,966.5,65961,False,True,False,False,False,False,False,False,"(41.87592, -87.659458)"
11564,40810,Medical Center,10/01/2007,2707.5,1064.8,777.0,69639,False,True,False,False,False,False,False,False,"(41.875706, -87.673932)"
11565,40220,Western-Forest Park,10/01/2007,1444.5,818.3,645.0,39077,False,True,False,False,False,False,False,False,"(41.875478, -87.688436)"
11566,40250,Kedzie-Homan-Forest Park,10/01/2007,1747.0,1002.3,755.5,47213,False,True,False,False,False,False,False,False,"(41.874341, -87.70604)"
11567,40920,Pulaski-Forest Park,10/01/2007,1410.6,987.0,743.5,39366,False,True,False,False,False,False,False,False,"(41.873797, -87.725663)"
11568,40970,Cicero-Forest Park,10/01/2007,1243.1,811.5,593.0,34209,False,True,False,False,False,False,False,False,"(41.871574, -87.745154)"
11569,40010,Austin-Forest Park,10/01/2007,1836.5,841.5,658.0,48237,False,True,False,False,False,False,False,False,"(41.870851, -87.776812)"
11570,40180,Oak Park-Forest Park,10/01/2007,1642.7,636.3,440.3,42089,False,True,False,False,False,False,False,False,"(41.872108, -87.791602)"
11571,40980,Harlem-Forest Park,10/01/2007,955.0,553.5,380.0,25698,False,True,False,False,False,False,False,False,"(41.87349, -87.806961)"
11572,40390,Forest Park,10/01/2007,4152.5,1910.0,1439.3,108904,False,True,False,False,False,False,False,False,"(41.874257, -87.817318)"
11573,41030,Polk,10/01/2007,3390.1,934.5,686.3,84456,False,False,False,False,False,False,True,False,"(41.871551, -87.66953)"
11574,40830,18th,10/01/2007,1488.9,957.8,867.0,41544,False,False,False,False,False,False,True,False,"(41.857908, -87.669147)"
11575,40210,Damen-Cermak,10/01/2007,1230.3,685.8,453.0,32853,False,False,False,False,False,False,True,False,"(41.854517, -87.675975)"
11576,40740,Western-Cermak,10/01/2007,1035.9,608.3,393.5,27833,False,False,False,False,False,False,True,False,"(41.854225, -87.685129)"
11577,40440,California-Cermak,10/01/2007,1242.8,630.5,450.5,32908,False,False,False,False,False,False,True,False,"(41.854109, -87.694774)"
11578,41040,Kedzie-Cermak,10/01/2007,842.7,469.0,337.8,22609,False,False,False,False,False,False,True,False,"(41.853964, -87.705408)"
11579,40780,Central Park,10/01/2007,1010.0,558.8,394.5,27043,False,False,False,False,False,False,True,False,"(41.853839, -87.714842)"
11580,40150,Pulaski-Cermak,10/01/2007,980.9,599.3,407.3,26587,False,False,False,False,False,False,True,False,"(41.853732, -87.724311)"
11581,40600,Kostner,10/01/2007,416.1,196.5,149.8,10956,False,False,False,False,False,False,True,False,"(41.853751, -87.733258)"
11582,40420,Cicero-Cermak,10/01/2007,1141.2,780.3,535.5,31511,False,False,False,False,False,False,True,False,"(41.85182, -87.745336)"
11583,40580,54th/Cermak,10/01/2007,2055.0,1002.3,642.0,53842,False,False,False,False,False,False,True,False,"(41.85177331, -87.75669201)"
11584,40020,Harlem-Lake,10/01/2007,3876.5,2309.0,1594.8,104774,False,False,True,False,False,False,False,False,"(41.886848, -87.803176)"
11585,41350,Oak Park-Lake,10/01/2007,1703.0,960.0,705.8,45832,False,False,True,False,False,False,False,False,"(41.886988, -87.793783)"
11586,40610,Ridgeland,10/01/2007,1475.3,574.0,385.0,37769,False,False,True,False,False,False,False,False,"(41.887159, -87.783661)"
11587,41260,Austin-Lake,10/01/2007,2243.0,1227.3,816.8,59764,False,False,True,False,False,False,False,False,"(41.887293, -87.774135)"
11588,40280,Central-Lake,10/01/2007,2584.5,1536.5,1060.8,69832,False,False,True,False,False,False,False,False,"(41.887389, -87.76565)"
11589,40700,Laramie,10/01/2007,1434.8,877.8,602.3,38921,False,False,True,False,False,False,False,False,"(41.887163, -87.754986)"
11590,40480,Cicero-Lake,10/01/2007,1569.0,973.5,713.3,42833,False,False,True,False,False,False,False,False,"(41.886519, -87.744698)"
11591,40030,Pulaski-Lake,10/01/2007,1819.3,1136.0,775.8,49492,False,False,True,False,False,False,False,False,"(41.885412, -87.725404)"
11592,41670,Conservatory,10/01/2007,923.6,644.3,458.5,25654,False,False,True,False,False,False,False,False,"(41.884904, -87.716523)"
11593,41070,Kedzie-Lake,10/01/2007,1466.3,835.8,567.8,39340,False,False,True,False,False,False,False,False,"(41.884321, -87.706155)"
11594,41360,California-Lake,10/01/2007,1153.9,572.3,440.5,30591,False,False,True,False,False,False,False,False,"(41.88422, -87.696234)"
11595,40170,Ashland-Lake,10/01/2007,2592.3,1225.3,835.5,67866,False,False,True,False,False,False,True,False,"(41.885269, -87.666969)"
11596,41160,Clinton-Lake,10/01/2007,4167.1,1282.8,1077.5,105284,False,False,True,False,False,False,True,False,"(41.885678, -87.641782)"
11597,41120,35-Bronzeville-IIT,10/01/2007,2757.9,1699.0,1395.5,75810,False,False,True,False,False,False,False,False,"(41.831677, -87.625826)"
11598,40300,Indiana,10/01/2007,1021.9,382.8,337.0,26382,False,False,True,False,False,False,False,False,"(41.821732, -87.621371)"
11599,41270,43rd,10/01/2007,1071.0,513.5,388.3,28240,False,False,True,False,False,False,False,False,"(41.816462, -87.619021)"
11600,41080,47th-South Elevated,10/01/2007,1489.1,891.5,579.3,40133,False,False,True,False,False,False,False,False,"(41.809209, -87.618826)"
11601,40130,51st,10/01/2007,1192.4,724.8,474.5,32222,False,False,True,False,False,False,False,False,"(41.80209, -87.618487)"
11602,40510,Garfield-South Elevated,10/01/2007,1695.8,1001.0,694.3,45785,False,False,True,False,False,False,False,False,"(41.795172, -87.618327)"
11603,41140,King Drive,10/01/2007,720.3,428.3,300.3,19482,False,False,True,False,False,False,False,False,"(41.78013, -87.615546)"
11604,40720,East 63rd-Cottage Grove,10/01/2007,1398.8,830.5,582.3,37824,False,False,True,False,False,False,False,False,"(41.780309, -87.605857)"
11605,40940,Halsted/63rd,10/01/2007,978.3,506.3,344.8,25904,False,False,True,False,False,False,False,False,"(41.778943, -87.644244)"
11606,40290,Ashland/63rd,10/01/2007,1981.4,1088.5,780.3,53047,False,False,True,False,False,False,False,False,"(41.77886, -87.663766)"
11607,41290,Kimball,10/01/2007,3815.3,2317.3,1526.3,103126,False,False,False,True,False,False,False,False,"(41.967901, -87.713065)"
11608,41180,Kedzie-Brown,10/01/2007,1791.6,1262.5,861.8,49704,False,False,False,True,False,False,False,False,"(41.965996, -87.708821)"
11609,40870,Francisco,10/01/2007,1139.7,578.8,373.0,30021,False,False,False,True,False,False,False,False,"(41.966046, -87.701644)"
11610,41010,Rockwell,10/01/2007,1506.3,694.3,430.8,39145,False,False,False,True,False,False,False,False,"(41.966115, -87.6941)"
11611,41480,Western-Brown,10/01/2007,3441.4,2352.0,1478.8,94475,False,False,False,True,False,False,False,False,"(41.966163, -87.688502)"
11612,40090,Damen-Brown,10/01/2007,2614.0,1492.3,985.5,70032,False,False,False,True,False,False,False,False,"(41.966286, -87.678639)"
11613,41500,Montrose-Brown,10/01/2007,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,"(41.961756, -87.675047)"
11614,41460,Irving Park-Brown,10/01/2007,3228.5,1492.5,1066.5,84491,False,False,False,True,False,False,False,False,"(41.954521, -87.674868)"
11615,41440,Addison-Brown,10/01/2007,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,"(41.947028, -87.674642)"
11616,41310,Paulina,10/01/2007,3944.0,1866.3,1314.8,103437,False,False,False,True,False,False,False,False,"(41.943623, -87.670907)"
11617,40360,Southport,10/01/2007,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,"(41.943744, -87.663619)"
11618,41210,Wellington,10/01/2007,4527.8,1831.8,1496.3,117451,False,False,False,True,False,False,False,False,"(41.936033, -87.653266)"
11619,40530,Diversey,10/01/2007,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,"(41.932732, -87.653131)"
11620,40660,Armitage,10/01/2007,3927.5,2046.8,1360.0,103959,False,False,False,True,False,False,False,False,"(41.918217, -87.652644)"
11621,40800,Sedgwick,10/01/2007,3076.8,3649.3,3157.3,97992,False,False,False,True,False,False,False,False,"(41.910409, -87.639302)"
11622,40710,Chicago/Franklin,10/01/2007,5466.4,7965.3,4958.8,177424,False,False,False,True,False,False,False,False,"(41.89681, -87.635924)"
11623,40460,Merchandise Mart,10/01/2007,6180.5,2116.8,1198.0,155411,False,False,False,True,False,False,False,False,"(41.888969, -87.633924)"
11624,40930,Midway Airport,10/01/2007,9571.1,5116.5,5055.5,260823,False,False,False,False,False,False,False,True,"(41.78661, -87.737875)"
11625,40960,Pulaski-Orange,10/01/2007,5718.7,2199.8,1380.8,145853,False,False,False,False,False,False,False,True,"(41.799756, -87.724493)"
11626,41150,Kedzie-Midway,10/01/2007,3341.3,1561.8,1029.3,87215,False,False,False,False,False,False,False,True,"(41.804236, -87.704406)"
11627,40310,Western-Orange,10/01/2007,3665.7,1626.8,1076.0,95121,False,False,False,False,False,False,False,True,"(41.804546, -87.684019)"
11628,40120,35th/Archer,10/01/2007,2924.1,1280.8,833.8,75713,False,False,False,False,False,False,False,True,"(41.829353, -87.680622)"
11629,41060,Ashland-Orange,10/01/2007,1601.5,861.5,620.0,42761,False,False,False,False,False,False,False,True,"(41.839234, -87.665317)"
11630,41130,Halsted-Orange,10/01/2007,2815.0,1229.8,1351.5,75071,False,False,False,False,False,False,False,True,"(41.84678, -87.648088)"
11631,40730,Washington/Wells,10/01/2007,7142.1,1460.5,1042.5,174280,False,False,False,False,False,False,True,True,"(41.882695, -87.63378)"
11632,40040,Quincy/Wells,10/01/2007,7194.0,1999.5,1908.5,181093,False,False,False,False,False,False,True,True,"(41.878723, -87.63374)"
11633,40160,LaSalle/Van Buren,10/01/2007,3199.0,516.3,430.3,77363,False,False,False,True,False,False,False,False,"(41.8768, -87.631739)"
11634,40850,Library,10/01/2007,4783.9,2516.3,2039.8,128254,False,False,False,True,False,False,False,False,"(41.876862, -87.628196)"
11635,40680,Adams/Wabash,10/01/2007,10055.1,7603.3,6089.8,286039,False,False,True,False,False,False,True,True,"(41.879507, -87.626037)"
11636,40640,Madison/Wabash,10/01/2007,5737.0,4283.0,2570.0,159363,,,,,,,,,
11637,40200,Randolph/Wabash,10/01/2007,7788.6,5283.3,3544.3,214448,,,,,,,,,
11638,40260,State/Lake,10/01/2007,10713.1,9309.3,6351.3,309044,False,False,True,True,False,False,False,False,"(41.88574, -87.627835)"
11639,40380,Clark/Lake,10/01/2007,17949.5,6732.0,5384.0,461303,False,False,True,False,False,False,True,True,"(41.885737, -87.630886)"
11640,40900,Howard,11/01/2007,5758.7,3979.8,2559.4,149648,True,False,False,False,False,False,False,False,"(42.019063, -87.672892)"
11641,41190,Jarvis,11/01/2007,1412.3,1069.5,750.2,37687,True,False,False,False,False,False,False,False,"(42.015876, -87.669092)"
11642,40100,Morse,11/01/2007,3932.8,2711.5,1890.2,102885,True,False,False,False,False,False,False,False,"(42.008362, -87.665909)"
11643,41300,Loyola,11/01/2007,4870.3,3615.3,2205.8,127766,True,False,False,False,False,False,False,False,"(42.001073, -87.661061)"
11644,40760,Granville,11/01/2007,3361.0,2738.8,1732.2,90198,True,False,False,False,False,False,False,False,"(41.993664, -87.659202)"
11645,40880,Thorndale,11/01/2007,2756.2,1750.3,1226.8,71016,True,False,False,False,False,False,False,False,"(41.990259, -87.659076)"
11646,41380,Bryn Mawr,11/01/2007,4203.8,2744.5,1882.4,108669,True,False,False,False,False,False,False,False,"(41.983504, -87.65884)"
11647,40340,Berwyn,11/01/2007,3149.7,2293.3,1572.0,83176,True,False,False,False,False,False,False,False,"(41.977984, -87.658668)"
11648,41200,Argyle,11/01/2007,2390.7,1725.3,1167.4,62943,True,False,False,False,False,False,False,False,"(41.973453, -87.65853)"
11649,40770,Lawrence,11/01/2007,3035.2,2369.8,1520.8,80823,True,False,False,False,False,False,False,False,"(41.969139, -87.658493)"
11650,40540,Wilson,11/01/2007,5457.4,3281.5,1946.2,137463,True,False,False,False,False,False,False,False,"(41.964273, -87.657588)"
11651,40080,Sheridan,11/01/2007,4484.6,2903.5,1778.0,114680,True,False,False,False,False,False,False,False,"(41.953775, -87.654929)"
11652,41420,Addison-North Main,11/01/2007,5924.7,4386.0,2787.0,155897,True,False,False,False,False,False,False,False,"(41.947428, -87.653626)"
11653,41320,Belmont-North Main,11/01/2007,10169.9,8464.3,4875.0,271799,False,False,False,True,False,False,False,False,"(41.939751, -87.65338)"
11654,41220,Fullerton,11/01/2007,11376.6,7121.5,4203.8,288413,True,False,False,False,False,False,False,False,"(41.925051, -87.652866)"
11655,40650,North/Clybourn,11/01/2007,3696.5,1426.8,1017.0,88419,True,False,False,False,False,False,False,False,"(41.910655, -87.649177)"
11656,40630,Clark/Division,11/01/2007,5521.3,1858.3,1472.8,130744,True,False,False,False,False,False,False,False,"(41.90392, -87.631412)"
11657,41450,Chicago/State,11/01/2007,11637.9,6268.0,2993.8,284437,True,False,False,False,False,False,False,False,"(41.896671, -87.628176)"
11658,40330,Grand/State,11/01/2007,7456.3,3959.3,2030.4,182572,True,False,False,False,False,False,False,False,"(41.891665, -87.628021)"
11659,41660,Lake/State,11/01/2007,12734.8,4135.3,2524.0,296591,True,False,False,False,False,False,False,False,"(41.884809, -87.627813)"
11660,40500,Washington/State,11/01/2007,0.5,0.3,0.0,11,,,,,,,,,
11661,41090,Monroe/State,11/01/2007,8367.0,1886.8,1122.2,188866,True,False,False,False,False,False,False,False,"(41.880745, -87.627696)"
11662,40560,Jackson/State,11/01/2007,9735.0,1752.5,1264.4,217768,True,False,False,False,False,False,False,False,"(41.878153, -87.627596)"
11663,41490,Harrison,11/01/2007,3047.5,905.0,605.4,70645,True,False,False,False,False,False,False,False,"(41.874039, -87.627479)"
11664,41400,Roosevelt,11/01/2007,8786.9,6240.3,4926.6,234118,False,False,True,False,False,False,False,True,"(41.867405, -87.62659)"
11665,41000,Cermak-Chinatown,11/01/2007,3883.4,3523.5,2323.6,107264,True,False,False,False,False,False,False,False,"(41.853206, -87.630968)"
11666,40190,Sox-35th-Dan Ryan,11/01/2007,3603.5,2170.8,1461.8,91666,True,False,False,False,False,False,False,False,"(41.831191, -87.630636)"
11667,41230,47th-Dan Ryan,11/01/2007,3029.6,1931.0,1379.0,78241,True,False,False,False,False,False,False,False,"(41.810318, -87.63094)"
11668,41170,Garfield-Dan Ryan,11/01/2007,4010.7,2898.8,1843.6,105038,True,False,False,False,False,False,False,False,"(41.79542, -87.631157)"
11669,40910,63rd-Dan Ryan,11/01/2007,3612.3,2417.0,1828.6,94669,True,False,False,False,False,False,False,False,"(41.780536, -87.630952)"
11670,40990,69th,11/01/2007,6021.7,4094.5,2924.0,157453,True,False,False,False,False,False,False,False,"(41.768367, -87.625724)"
11671,40240,79th,11/01/2007,8057.7,5466.0,3839.0,210271,True,False,False,False,False,False,False,False,"(41.750419, -87.625112)"
11672,41430,87th,11/01/2007,5328.2,3542.0,2226.4,137193,True,False,False,False,False,False,False,False,"(41.735372, -87.624717)"
11673,40450,95th/Dan Ryan,11/01/2007,13910.9,7861.0,5507.2,351109,True,False,False,False,False,False,False,False,"(41.722377, -87.624342)"
11674,41050,Linden,11/01/2007,893.3,540.8,249.8,22172,False,False,False,False,True,False,False,False,"(42.073153, -87.69073)"
11675,41250,Central-Evanston,11/01/2007,806.0,1066.5,214.8,22267,False,False,False,False,True,False,False,False,"(42.063987, -87.685617)"
11676,40400,Noyes,11/01/2007,676.6,456.5,219.0,17129,False,False,False,False,True,False,False,False,"(42.058282, -87.683337)"
11677,40520,Foster,11/01/2007,724.0,430.5,257.6,18215,False,False,False,False,True,False,False,False,"(42.05416, -87.68356)"
11678,40050,Davis,11/01/2007,3716.6,3028.3,1604.4,98184,False,False,False,False,True,False,False,False,"(42.04771, -87.683543)"
11679,40690,Dempster,11/01/2007,704.3,560.3,351.0,18786,False,False,False,False,True,False,False,False,"(42.041655, -87.681602)"
11680,40270,Main,11/01/2007,1064.0,711.8,412.6,27255,False,False,False,False,True,False,False,False,"(42.033456, -87.679538)"
11681,40840,South Boulevard,11/01/2007,726.7,385.0,221.6,17908,False,False,False,False,True,False,False,False,"(42.027612, -87.678329)"
11682,40140,Skokie,11/01/2007,2182.2,0.0,0.4,45828,False,False,False,False,False,True,False,False,"(42.038951, -87.751919)"
11683,40890,O'Hare Airport,11/01/2007,9166.4,7255.8,7766.6,260351,False,True,False,False,False,False,False,False,"(41.97766526, -87.90422307)"
11684,40820,Rosemont,11/01/2007,4687.0,2659.0,1466.2,116393,False,True,False,False,False,False,False,False,"(41.983507, -87.859388)"
11685,40230,Cumberland,11/01/2007,4656.2,2250.5,1347.4,113520,False,True,False,False,False,False,False,False,"(41.984246, -87.838028)"
11686,40750,Harlem-O'Hare,11/01/2007,2550.6,676.8,494.4,58741,False,True,False,False,False,False,False,False,"(41.98227, -87.8089)"
11687,41280,Jefferson Park,11/01/2007,6239.7,1688.8,1273.0,144153,False,True,False,False,False,False,False,False,"(41.970634, -87.760892)"
11688,41330,Montrose-O'Hare,11/01/2007,1882.4,721.8,484.0,44838,False,True,False,False,False,False,False,False,"(41.961539, -87.743574)"
11689,40550,Irving Park-O'Hare,11/01/2007,3954.3,1787.3,1268.0,96530,False,True,False,False,False,False,False,False,"(41.952925, -87.729229)"
11690,41240,Addison-O'Hare,11/01/2007,2453.5,904.5,602.8,58156,False,True,False,False,False,False,False,False,"(41.94738, -87.71906)"
11691,40060,Belmont-O'Hare,11/01/2007,4414.8,2315.3,1649.6,110220,False,True,False,False,False,False,False,False,"(41.938132, -87.712359)"
11692,41020,Logan Square,11/01/2007,5384.7,2765.8,1769.4,132989,False,True,False,False,False,False,False,False,"(41.929728, -87.708541)"
11693,40570,California/Milwaukee,11/01/2007,3427.3,1824.3,1138.8,84964,False,True,False,False,False,False,False,False,"(41.921939, -87.69689)"
11694,40670,Western/Milwaukee,11/01/2007,4066.9,1863.0,1214.8,98931,False,True,False,False,False,False,False,False,"(41.916157, -87.687364)"
11695,40590,Damen/Milwaukee,11/01/2007,4449.1,2673.5,1703.2,112641,False,True,False,False,False,False,False,False,"(41.909744, -87.677437)"
11696,40320,Division/Milwaukee,11/01/2007,4574.3,2169.0,1425.4,111864,False,True,False,False,False,False,False,False,"(41.903355, -87.666496)"
11697,41410,Chicago/Milwaukee,11/01/2007,2887.3,1461.5,938.8,71174,False,True,False,False,False,False,False,False,"(41.896075, -87.655214)"
11698,40490,Grand/Milwaukee,11/01/2007,1516.1,662.8,459.2,36785,False,True,False,False,False,False,False,False,"(41.891189, -87.647578)"
11699,40370,Washington/Dearborn,11/01/2007,7249.8,3430.8,1658.2,174259,False,True,False,False,False,False,False,False,"(41.883164, -87.62944)"
11700,40790,Monroe/Dearborn,11/01/2007,5672.7,1741.8,1065.6,131422,False,True,False,False,False,False,False,False,"(41.880703, -87.629378)"
11701,40070,Jackson/Dearborn,11/01/2007,6906.2,2483.5,1640.6,163168,False,True,False,False,False,False,False,False,"(41.878183, -87.629296)"
11702,41340,LaSalle,11/01/2007,2989.5,959.8,580.8,69523,False,True,False,False,False,False,False,False,"(41.875568, -87.631722)"
11703,40430,Clinton-Forest Park,11/01/2007,2640.8,920.0,801.4,63144,False,True,False,False,False,False,False,False,"(41.875539, -87.640984)"
11704,40350,UIC-Halsted,11/01/2007,5751.5,1762.5,955.8,132611,False,True,False,False,False,False,False,False,"(41.875474, -87.649707)"
11705,40470,Racine,11/01/2007,2276.0,975.0,500.4,54197,False,True,False,False,False,False,False,False,"(41.87592, -87.659458)"
11706,40810,Medical Center,11/01/2007,2493.9,981.8,580.0,59199,False,True,False,False,False,False,False,False,"(41.875706, -87.673932)"
11707,40220,Western-Forest Park,11/01/2007,1363.7,797.8,529.4,34475,False,True,False,False,False,False,False,False,"(41.875478, -87.688436)"
11708,40250,Kedzie-Homan-Forest Park,11/01/2007,1665.1,947.5,740.2,42458,False,True,False,False,False,False,False,False,"(41.874341, -87.70604)"
11709,40920,Pulaski-Forest Park,11/01/2007,1371.7,940.8,663.2,35885,False,True,False,False,False,False,False,False,"(41.873797, -87.725663)"
11710,40970,Cicero-Forest Park,11/01/2007,1198.3,723.5,512.6,30621,False,True,False,False,False,False,False,False,"(41.871574, -87.745154)"
11711,40010,Austin-Forest Park,11/01/2007,1721.7,766.5,531.4,41879,False,True,False,False,False,False,False,False,"(41.870851, -87.776812)"
11712,40180,Oak Park-Forest Park,11/01/2007,1560.9,609.8,362.4,37030,False,True,False,False,False,False,False,False,"(41.872108, -87.791602)"
11713,40980,Harlem-Forest Park,11/01/2007,908.8,499.8,334.8,22757,False,True,False,False,False,False,False,False,"(41.87349, -87.806961)"
11714,40390,Forest Park,11/01/2007,3946.9,1756.5,1181.4,95818,False,True,False,False,False,False,False,False,"(41.874257, -87.817318)"
11715,41030,Polk,11/01/2007,3236.7,874.5,510.8,74023,False,False,False,False,False,False,True,False,"(41.871551, -87.66953)"
11716,40830,18th,11/01/2007,1439.5,922.8,577.6,36809,False,False,False,False,False,False,True,False,"(41.857908, -87.669147)"
11717,40210,Damen-Cermak,11/01/2007,1169.9,587.3,349.8,28666,False,False,False,False,False,False,True,False,"(41.854517, -87.675975)"
